"","Diet","Location_Timepoint","Molecule","1","10","11","12","2","3","4","5","6","7","8","9","baseline_cheakpeas puree"
"1305",1,"Gastric_30","Ciceritol_new..gastric.mean.eretic.correction.",0.192803144,0.224384101,NA,NA,0.252622301,0.11033041,0.149538478,0.259241782,0.253185009,0.35579498,0.01050181,0.182334144,NA
"1306",1,"Gastric_30","Formate",0.001402492,0.004152895,NA,NA,0.006836148,0.001590807,0.001221478,0.006229922,0.001491468,0.004498375,0.000716129,0.026552695,NA
"1307",1,"Gastric_30","Fumarate",0.001146107,0.001541309,NA,NA,0.002116668,0.001012662,0.001403102,0.001942396,0.002047303,0.00296222,0.000297063,0.002028777,NA
"1308",1,"Gastric_30","GCA",0,0,NA,NA,0,0,0,0,0,0,0,0,NA
"1309",1,"Gastric_30","GCDCA",0,0,NA,NA,0,0,0,0,0,0,0,0,NA
"1310",1,"Gastric_30","GDCA",0,0,NA,NA,0,0,0,0,0,0,0,0,NA
"1311",1,"Gastric_30","Glutamine",4.35276986712962e-05,7.53659403406068e-05,NA,NA,3.0473448739821e-05,0.000190428,3.43867510432171e-05,8.64192765397573e-05,4.57559886380362e-05,4.5455949877393e-05,3.58470965285842e-05,3.25660726247126e-05,NA
"1312",1,"Gastric_30","Histidine",0.004142182,0.003797673,NA,NA,0.006917242,0.002212591,0.003178145,0.003154628,0.00369615,0.006194424,0.003087142,0.00310954,NA
"1313",1,"Gastric_30","Isoleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314",1,"Gastric_30","Lactate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315",1,"Gastric_30","Leucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316",1,"Gastric_30","Lysine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317",1,"Gastric_30","Methionine",0.003752754,0.005295265,NA,NA,0.005859409,0.002281965,0.003237332,0.004969562,0.00550303,0.007212697,0.001023817,0.004443174,NA
"1318",1,"Gastric_30","n.Butyrate",1.77613473017889e-05,2.22229113594516e-05,NA,NA,1.83366806641731e-05,1.86388909386996e-05,1.95763172117359e-05,0.000243677,1.99665627641797e-05,1.81706527776351e-05,2.08070743071562e-05,2.27810236524974e-05,NA
"1319",1,"Gastric_30","Oral_Raffinose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320",1,"Gastric_30","Oral_Stachyose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321",1,"Gastric_30","Phenylalanine",0.012429252,0.015704423,NA,NA,0.013238538,0.01167932,0.00523325,0.007899483,0.021024137,0.009741593,0.000694358,0.012461711,NA
"1322",1,"Gastric_30","Propionate",0.000157524,0.00023433,NA,NA,0.00019262,0.000193507,0.000284178,0.0007481,0.00014039,0.000746793,0.000123102,0.000170758,NA
"1323",1,"Gastric_30","SR",0.118601062,0.132019228,NA,NA,0.154437809,0.06607755,0.09384587,0.158635431,0.16188072,0.224975621,0.006802957,0.148488634,NA
"1324",1,"Gastric_30","Sucrose..correct.peak._.gastric.mean.eretic.correction.",0.41496015,0.55218719,NA,NA,0.568902944,0.229732592,0.36583953,0.579010848,0.578448652,0.864703443,0.025052403,0.452606942,NA
"1325",1,"Gastric_30","Taurine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326",1,"Gastric_30","TCA",0,0,NA,NA,0,0,0,0,0,0,0,0,NA
"1327",1,"Gastric_30","TCDCA",0,0,NA,NA,0,0,0,0,0,0,0,0,NA
"1328",1,"Gastric_30","TDCA",0,0,NA,NA,0,0,0,0,0,0,0,0,NA
"1329",1,"Gastric_30","Trigonelline",0.014505077,0.017645207,NA,NA,0.019699925,0.00885714,0.011857493,0.019604469,0.019276686,0.028181725,0.000425472,0.014390125,NA
"1330",1,"Gastric_30","Tryptophan",0.009417744,0.011058358,NA,NA,0.008685918,0.005005887,0.009635186,0.013238587,0.013450792,0.016313864,0.001396064,0.009013033,NA
"1331",1,"Gastric_30","Tyrosine",0.002950723,0.004131097,NA,NA,0.004480844,0.00235397,0.0023983,0.003107165,0.00358285,0.004434148,0.000428339,0.002876872,NA
"1332",1,"Gastric_30","Valine",0.00357161,0.004924217,NA,NA,0.004873186,0.002631487,0.003739329,0.003925345,0.004669238,0.005971251,0.001216608,0.003809342,NA
"1333",1,"Gastric_60","Acetate",0.002007162,0.001850703,NA,NA,0.004541937,0.003090018,0.001855208,0.003824811,0.002141954,0.006123622,0.006031362,0.006089462,NA
"1334",1,"Gastric_60","Alanine",0.004255503,0.007485706,NA,NA,0.008707201,0.002850023,0.000927073,0.004293935,0.00320633,0.008479898,0.005800357,0.00445711,NA
"1335",1,"Gastric_60","alpha.Glucose_alpha.Maltose_5.24d",0.0417555,1.18465,NA,NA,0.563414,0.0439367,0.234043,0.476383,0.259367,1.91813,0.90600913,0.515158398,NA
"1336",1,"Gastric_60","Asparagine",0.005552327,0.008487868,NA,NA,0.023594688,0.004574554,0.002063825,0.006683201,0.006536618,0.010124708,0.007237774,0.009956203,NA
"1337",1,"Gastric_60","Aspartate",0.019359486,0.020773652,NA,NA,0.000267035,0.016341101,0.00451795,0.016563629,0.03301754,0.027864578,0.014949042,0.019430028,NA
"1338",1,"Gastric_60","beta.Glucose_3.25dd",0.0382974,0.35969,NA,NA,0.430746,0.0517033,0.048978,0.201925,0.223596,0.539607,0.179581268,0.169304926,NA
"1339",1,"Gastric_60","beta.Maltose_3.29dd",0.0152657,1.45251,NA,NA,0.429377,0.0123794,0.314115,0.613934,0.184405,2.56267,1.361862741,0.412320113,NA
"1340",1,"Gastric_60","Choline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341",1,"Gastric_60","Ciceritol_new..gastric.mean.eretic.correction.",0.005432834,0.282412699,NA,NA,0.128844917,0.011331331,0.0509701,0.149606712,0.102865116,0.30210432,0.143284931,0.133774044,NA
"1342",1,"Gastric_60","Formate",0.016011806,0.003210134,NA,NA,0.007634235,0.01238623,0.003823931,0.001508993,0.006334307,0.00309392,0.0093827,0.020721739,NA
"1343",1,"Gastric_60","Fumarate",0.000518221,0.001790186,NA,NA,0.00737098,0.000930367,0.000501267,0.001446507,0.005667942,0.001605752,0.002435996,0.001788411,NA
"1344",1,"Gastric_60","GCA",0,0,NA,NA,0,0,0,0,0,0,-2.77e-16,-2.73e-16,NA
"1345",1,"Gastric_60","GCDCA",0,0,NA,NA,0,0,0,0,0,0,-6.19e-17,-5.9e-17,NA
"1346",1,"Gastric_60","GDCA",0,0,NA,NA,0,0,0,0,0,0,-8.16e-17,0.002892,NA
"1347",1,"Gastric_60","Glutamine",6.09770978984442e-05,4.78471301692354e-05,NA,NA,4.9688130302784e-05,5.55733532801867e-05,4.48671659892079e-05,5.96139067951801e-05,5.09054305974062e-05,5.03492699882786e-05,0.000110684,0.001068478,NA
"1348",1,"Gastric_60","Histidine",0.005386754,0.006045884,NA,NA,0.017539323,0.005948809,0.003183447,0.007739179,0.002489863,0.013639805,0.006338509,0.00748963,NA
"1349",1,"Gastric_60","Isoleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350",1,"Gastric_60","Lactate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351",1,"Gastric_60","Leucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352",1,"Gastric_60","Lysine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353",1,"Gastric_60","Methionine",0.003994959,0.006373179,NA,NA,0.004965154,0.002764159,0.001491507,0.004281691,0.001105932,0.00721945,0.004600581,0.004223171,NA
"1354",1,"Gastric_60","n.Butyrate",0.000465021,1.98553134973216e-05,NA,NA,2.0360269736257e-05,2.25884447620535e-05,1.87142961404998e-05,2.25779346633198e-05,2.08622145966076e-05,2.08105228413167e-05,0.001169401,0.000247246,NA
"1355",1,"Gastric_60","Oral_Raffinose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356",1,"Gastric_60","Oral_Stachyose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357",1,"Gastric_60","Phenylalanine",0.008743627,0.015452012,NA,NA,0.026451391,0.012096531,0.002189727,0.01222519,0.011682691,0.012283481,0.008011334,0.01175368,NA
"1358",1,"Gastric_60","Propionate",1.79665155296828e-05,0.00013234,NA,NA,1.27113242042262e-05,1.58260447652922e-05,9.61343713066015e-05,1.5845949490267e-05,0.000177305,0.000135586,0.000527951,0.000218974,NA
"1359",1,"Gastric_60","SR",0.011055778,0.174645684,NA,NA,0.00580835,0.00148353,0.032807539,0.093464545,0.010240383,0.183171822,0.090424731,0.061963732,NA
"1360",1,"Gastric_60","Sucrose..correct.peak._.gastric.mean.eretic.correction.",0.01439597,0.697777892,NA,NA,0.030660626,0.012628226,0.123693268,0.281106308,0.02017132,0.826201868,0.334026281,0.127251602,NA
"1361",1,"Gastric_60","Taurine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362",1,"Gastric_60","TCA",0,0,NA,NA,0,0,0,0,0,0,-1.81e-16,-1.97e-16,NA
"1363",1,"Gastric_60","TCDCA",0,0,NA,NA,0,0,0,0,0,0,0.000276333,0.000160667,NA
"1364",1,"Gastric_60","TDCA",0,0,NA,NA,0,0,0,0,0,0,5.95000000000147e-05,1.75554015768853e-17,NA
"1365",1,"Gastric_60","Trigonelline",0.007916299,0.021655068,NA,NA,0.013951973,0.005022192,0.00375574,0.012625271,0.008790258,0.024746644,0.012538853,0.00988686,NA
"1366",1,"Gastric_60","Tryptophan",0.002375619,0.012508153,NA,NA,0.002128347,0.001146283,0.002785372,0.008526006,5.22582023911573e-05,0.014797763,0.005915051,0.006397751,NA
"1367",1,"Gastric_60","Tyrosine",0.000714349,0.005501414,NA,NA,0.002567635,0.000696776,0.000647318,0.003994086,0.001591856,0.004956167,0.003461275,0.003108974,NA
"1368",1,"Gastric_60","Valine",0.004234602,0.006627096,NA,NA,0.011546826,0.004701865,0.00200613,0.006344055,0.002975413,0.009883289,0.006196212,0.007475081,NA
"1369",1,"Ileal_0","Acetate",1.054169149,0.526307118,NA,NA,1.1388411,0.23322432,0.984247167,0.102889252,1.067991603,2.18942561,2.182404716,0.523339104,NA
"1370",1,"Ileal_0","Alanine",0.309134379,0.101147731,NA,NA,0.473545909,0.019167286,0.799612357,0.001190669,0.224862597,0.193177298,1.193544094,0.111883974,NA
"1371",1,"Ileal_0","alpha.Glucose_alpha.Maltose_5.24d",1.0231,0.694976259,NA,NA,1.0307,0.0548761,0.264931,0.00238524,0.110966,0.0444908,2.53771,0.691772313,NA
"1372",1,"Ileal_0","Asparagine",0.009677061,0.012259331,NA,NA,0.011480552,0.003919048,0.001446873,0.00185926,0.001080944,6.03262845828124e-05,0.013762232,0.011207042,NA
"1373",1,"Ileal_0","Aspartate",0.024358999,0.027497599,NA,NA,0.08260729,0.012735377,3.71619496218106e-05,0.001582489,0.015279645,0.00108292,0.145280061,0.026826577,NA
"1374",1,"Ileal_0","beta.Glucose_3.25dd",1.79808,0.514478615,NA,NA,1.73863,0.0760573,0.476144,0.00269771,0.287917,0.0409342,4.3692,0.771432315,NA
"1375",1,"Ileal_0","beta.Maltose_3.29dd",0.078992,0.328507576,NA,NA,0.262796,0.0793361,0.173666,0.00279981,0.145777,0.0946624,0.362344,0.303778655,NA
"1376",1,"Ileal_0","Choline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377",1,"Ileal_0","Ciceritol_new..gastric.mean.eretic.correction.",0.131316311,0.101230789,NA,NA,0.109135685,0.005077156,0.090070531,0,0.099822792,0.01631849,0.564664897,0.140717464,NA
"1378",1,"Ileal_0","Formate",0.216455185,0.123963932,NA,NA,0.103296964,0.196729475,0.180885609,0.136314622,0.115106998,0.088925773,0.075630876,0.174779479,NA
"1379",1,"Ileal_0","Fumarate",0.008611925,0.004483396,NA,NA,0.034132944,0.000758563,0.005776842,0.000859793,0.018305468,0.01118926,0.028779034,0.004400383,NA
"1380",1,"Ileal_0","GCA",0.272,0.292614984,NA,NA,0.734,0.00887,0.259,0,0.256,0.149,0.334,0.216888674,NA
"1381",1,"Ileal_0","GCDCA",0.105,0.104878642,NA,NA,0.184,0.00735,0.142,0.00345,0.0381,0.107,0.189,0.068092112,NA
"1382",1,"Ileal_0","GDCA",0.06,0.02951745,NA,NA,0.637,0.000679,0.0189,0,0.0177,0.0324,0.129,0.127947741,NA
"1383",1,"Ileal_0","Glutamine",0.100412004,0.040278956,NA,NA,0.258579669,0.012421479,0.157403808,0.00167198,0.065706328,0.004968419,0.393143276,0.048295392,NA
"1384",1,"Ileal_0","Histidine",0.090408242,0.03488631,NA,NA,0.163783627,0.009275321,0.297627998,0.000611524,0.071414977,0.045019795,0.486202999,0.05558645,NA
"1385",1,"Ileal_0","Isoleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386",1,"Ileal_0","Lactate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387",1,"Ileal_0","Leucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388",1,"Ileal_0","Lysine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389",1,"Ileal_0","Methionine",0.099665905,0.031875323,NA,NA,0.162203958,0.008792031,0.165588859,0.000214806,0.044140815,0.025261629,0.257326253,0.031763133,NA
"1390",1,"Ileal_0","n.Butyrate",2.12233929733286e-05,0.030079077,NA,NA,2.37134831100669e-05,0.02148318,2.16660543892131e-05,0.056260485,0.026865829,1.88366177051292e-05,0.100144873,0.027287104,NA
"1391",1,"Ileal_0","Oral_Raffinose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392",1,"Ileal_0","Oral_Stachyose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393",1,"Ileal_0","Phenylalanine",0.364553775,0.103601273,NA,NA,0.476866882,0.051103448,0.557407163,8.96796731066703e-05,0.142952511,0.147635342,1.008079528,0.117567209,NA
"1394",1,"Ileal_0","Propionate",0.046193978,0.028847396,NA,NA,0.02034723,0.00565677,0.109457479,0.027228419,0.047708685,0.033650467,0.030551602,0.028638407,NA
"1395",1,"Ileal_0","SR",0.074869676,0.086077928,NA,NA,0.058174329,0.003245018,0.054795778,0.000717834,0.06478385,0.02407751,0.445249908,0.085403946,NA
"1396",1,"Ileal_0","Sucrose..correct.peak._.gastric.mean.eretic.correction.",0.029026156,0.049306977,NA,NA,0.029345053,0.002108321,0.025002508,0.002491788,0.023972482,0.013818576,0.07066334,0.0449426,NA
"1397",1,"Ileal_0","Taurine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398",1,"Ileal_0","TCA",0.102,0.12477967,NA,NA,0.18,0.00172,0.0506,0.00277,0.0656,0.323,0.598,0.086986498,NA
"1399",1,"Ileal_0","TCDCA",0.0799,0.068457809,NA,NA,0.0977,0,0,0.00184,0.0626,0.0646,0.156,0.040186854,NA
"1400",1,"Ileal_0","TDCA",0.0821,0.031129798,NA,NA,0.322,0.000123,0,0.00261,0.0457,0.0359,0.214,0.036329145,NA
"1401",1,"Ileal_0","Trigonelline",0.002590805,0.004402616,NA,NA,0.003400659,0.001148211,0.001638018,4.18879020478639e-06,0.000856312,0.002291098,0.010403153,0.004649859,NA
"1402",1,"Ileal_0","Tryptophan",0.061196269,0.021208393,NA,NA,0.116642814,0.002309104,0.08100354,0.002776894,0.036426931,0.036808091,0.199996958,0.022308333,NA
"1403",1,"Ileal_0","Tyrosine",0.110960003,0.060512977,NA,NA,0.296269253,0.007289552,0.262768149,0.001061888,0.098190615,0.116413595,0.692829798,0.076877753,NA
"1404",1,"Ileal_0","Valine",0.251626761,0.109891223,NA,NA,0.481190218,0.013701099,0.678480056,0.000286244,0.202915418,0.205651104,1.147585021,0.111426972,NA
"1405",1,"Ileal_120","Acetate",0.045009062,0.195096199,NA,NA,0.061014212,0.034538512,0.066226649,0.069906927,0.063878791,0.319440431,0.025449077,0.132314468,NA
"1406",1,"Ileal_120","Alanine",0.120226035,0.084366051,NA,NA,0.192016062,0.164049733,0.288321655,0.004096355,0.055368779,0.267167204,0.084117282,0.100813982,NA
"1407",1,"Ileal_120","alpha.Glucose_alpha.Maltose_5.24d",2.10715,1.049594163,NA,NA,0.382673,1.01746,2.78206,0.291791,0.771906,1.28355,1.47806,0.947576062,NA
"1408",1,"Ileal_120","Asparagine",0.027947124,0.024115972,NA,NA,0.045681482,0.053736272,0.066358285,0.004150397,0.019155404,0.079597243,0.0254265,0.029796127,NA
"1409",1,"Ileal_120","Aspartate",0.063124286,0.043024656,NA,NA,0.071483572,0.079363791,0.107319019,0.015608673,0.043572589,0.104991258,0.028613467,0.05096033,NA
"1410",1,"Ileal_120","beta.Glucose_3.25dd",2.28847,0.878255714,NA,NA,0.616219,0.785456,4.17654,0.180132,0.714899,1.95396,1.25836,1.699804871,NA
"1411",1,"Ileal_120","beta.Maltose_3.29dd",1.0412,0.743042379,NA,NA,0.0872284,0.790734,1.11108,0.286017,0.562898,0.561431,1.12568,0.726831943,NA
"1412",1,"Ileal_120","Choline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413",1,"Ileal_120","Ciceritol_new..gastric.mean.eretic.correction.",0.895428364,0.390613119,NA,NA,0.112967531,0.515876666,0.889299917,0.412198737,0.325762913,0.84351215,0.309565188,0.441439539,NA
"1414",1,"Ileal_120","Formate",0.205403382,0.118775,NA,NA,0.09357748,0.003458646,0.156430143,0.153073552,0.105480669,0.111129714,0.074054372,0.168397729,NA
"1415",1,"Ileal_120","Fumarate",0.001000369,0.002174653,NA,NA,0.001543547,0.00221037,0.002575728,0.000321893,0.001013701,0.004553109,1.72118304524941e-05,0.002243427,NA
"1416",1,"Ileal_120","GCA",0.334,0.275652093,NA,NA,0.161,0.471,0.367,0.585,0.266,0.472,0.224,0.272271943,NA
"1417",1,"Ileal_120","GCDCA",0.0672,0.085784653,NA,NA,0.0414,0.159,0.08,0.157,0.0812,0.131,0.0695,0.067313341,NA
"1418",1,"Ileal_120","GDCA",0.144,0.036788819,NA,NA,0.178,0.0199,0.0087,0.0436,0.0528,0.0358,0.0645,0.162489723,NA
"1419",1,"Ileal_120","Glutamine",0.065326702,0.032707007,NA,NA,0.054278791,0.071065579,0.110242382,0.002658206,0.026223473,0.063150998,0.053963179,0.044143354,NA
"1420",1,"Ileal_120","Histidine",0.052125511,0.03135237,NA,NA,0.069596061,0.067200876,0.090273678,0.004897729,0.019679753,0.101213201,0.03599096,0.048608731,NA
"1421",1,"Ileal_120","Isoleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422",1,"Ileal_120","Lactate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423",1,"Ileal_120","Leucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1424",1,"Ileal_120","Lysine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1425",1,"Ileal_120","Methionine",0.033849475,0.019476409,NA,NA,0.033991315,0.048804187,0.080488004,0.003579053,0.014890357,0.070969742,0.028733108,0.024917547,NA
"1426",1,"Ileal_120","n.Butyrate",1.99068925302248e-05,0.01319407,NA,NA,0.017510274,0.015615081,0.005831161,1.91605245724923e-05,0.014369927,2.18636598453694e-05,0.00537329,0.010621822,NA
"1427",1,"Ileal_120","Oral_Raffinose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428",1,"Ileal_120","Oral_Stachyose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429",1,"Ileal_120","Phenylalanine",0.162230524,0.094128989,NA,NA,0.130929141,0.13589754,0.332822902,0.039383896,0.074402638,0.217747974,0.121915097,0.122844982,NA
"1430",1,"Ileal_120","Propionate",0.007211813,0.01452863,NA,NA,0.011059115,1.34293224557348e-05,0.005376326,0.014595223,0.010758267,0.007506255,0.006200484,0.010813591,NA
"1431",1,"Ileal_120","SR",0.616215937,0.262659431,NA,NA,0.083293317,0.3641889,0.560843845,0.295781617,0.229735196,0.562811051,0.208267993,0.279677209,NA
"1432",1,"Ileal_120","Sucrose..correct.peak._.gastric.mean.eretic.correction.",0.191522487,0.161032239,NA,NA,0.020002538,0.115951861,0.20862735,0.084838287,0.0646432,0.217493237,0.061588431,0.14927407,NA
"1433",1,"Ileal_120","Taurine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1434",1,"Ileal_120","TCA",0.0745,0.109817861,NA,NA,0.026,0.0759,0.0779,0.183,0.0705,0.309,0.0351,0.065422723,NA
"1435",1,"Ileal_120","TCDCA",0.0243,0.044979464,NA,NA,0.0109,0.0588,0.058,0,0.0314,0.0897,0.0197,0.027202757,NA
"1436",1,"Ileal_120","TDCA",0.0315,0.02558844,NA,NA,0.0223,0,0.0323,0.00346,0.00839,0.0544,0.00906,0.036682299,NA
"1437",1,"Ileal_120","Trigonelline",0.008653963,0.006245497,NA,NA,0.002421397,0.002894644,0.005187563,0.000708577,0.002461346,0.003829839,0.001041578,0.006195716,NA
"1438",1,"Ileal_120","Tryptophan",0.02933719,0.012929729,NA,NA,0.028979207,0.022371038,0.039097257,0.000293007,0.006134971,0.039800781,0.021462739,0.0227413,NA
"1439",1,"Ileal_120","Tyrosine",0.111761124,0.056283314,NA,NA,0.093127445,0.082214801,0.150608921,0.01431945,0.042597444,0.121286273,0.082555241,0.082587689,NA
"1440",1,"Ileal_120","Valine",0.141096963,0.082431853,NA,NA,0.193180979,0.166988495,0.267126126,0.057881435,0.081957015,0.327030016,0.113435327,0.097071168,NA
"1441",1,"Ileal_240","Acetate",0.077964207,0.13485443,NA,NA,0.066189854,0.050693264,0.055056001,0.088920142,0.03742261,0.11231878,0.087972165,0.114404823,NA
"1442",1,"Ileal_240","Alanine",0.077609043,0.069619169,NA,NA,0.085393273,0.048975945,0.062248415,0.031840095,0.005438223,0.151472871,0.197522942,0.077673293,NA
"1443",1,"Ileal_240","alpha.Glucose_alpha.Maltose_5.24d",0.500838,0.784859783,NA,NA,0.445581,0.469088,0.638812,0.250497449,0.0363961,0.558259,1.28118,0.683194583,NA
"1444",1,"Ileal_240","Asparagine",0.027864991,0.023755072,NA,NA,0.027204819,0.023059015,0.031289452,0.015049085,0.004931102,0.044884822,0.063258656,0.027597804,NA
"1445",1,"Ileal_240","Aspartate",0.032946683,0.043346463,NA,NA,0.027595187,0.068490238,0.041063961,0.0227653,0.00827021,0.050665045,0.0594744,0.042887738,NA
"1446",1,"Ileal_240","beta.Glucose_3.25dd",0.789949,0.731625823,NA,NA,0.695664,0.559778,1.01627,0.255496814,0.0507289,0.842987,1.96297,1.379045582,NA
"1447",1,"Ileal_240","beta.Maltose_3.29dd",0.102059,0.294316843,NA,NA,0.109205,0.351761,0.18093,0.151585148,0.0214733,0.181724,0.208777,0.261038797,NA
"1448",1,"Ileal_240","Choline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1449",1,"Ileal_240","Ciceritol_new..gastric.mean.eretic.correction.",0.537504988,0.358743613,NA,NA,0.846579806,1.885286698,0.12901113,0.487072769,0.166654271,0.806208326,1.479756693,0.404852498,NA
"1450",1,"Ileal_240","Formate",0.235969057,0.108384587,NA,NA,0.099971953,0.010367308,0.160675692,0.148294856,0.099523808,0.094863426,0.087882242,0.163181529,NA
"1451",1,"Ileal_240","Fumarate",0.001356965,0.001961937,NA,NA,0.000461361,0.001900118,0.001827,0.001009047,2.25670544874987e-05,0.004413747,0.000564734,0.002083737,NA
"1452",1,"Ileal_240","GCA",0.229,0.311359328,NA,NA,0.306,1.08,0.0984,0.610237937,0.0826,0.478,1.24,0.235906906,NA
"1453",1,"Ileal_240","GCDCA",0.0807,0.10289646,NA,NA,0.0393,0.365,0.0532,0.11284127,0.0242,0.112,0.333,0.082173901,NA
"1454",1,"Ileal_240","GDCA",0.0849,0.03163683,NA,NA,0.141,0.0271,0.0153,0.067564962,0.0131,0.0341,0.205,0.15999524,NA
"1455",1,"Ileal_240","Glutamine",0.032799696,0.029415374,NA,NA,0.037647596,0.007853461,0.031069748,0.014677493,0.003722503,0.032253602,0.078752705,0.035279726,NA
"1456",1,"Ileal_240","Histidine",0.033355905,0.029174169,NA,NA,0.029647029,0.040539812,0.021395549,0.02188507,2.26595048443198e-05,0.071609441,0.121770569,0.041149661,NA
"1457",1,"Ileal_240","Isoleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1458",1,"Ileal_240","Lactate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1459",1,"Ileal_240","Leucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460",1,"Ileal_240","Lysine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461",1,"Ileal_240","Methionine",0.018606017,0.02108416,NA,NA,0.019398925,0.011491266,0.017441753,0.007088228,0.00121868,0.037127578,0.064510857,0.02220121,NA
"1462",1,"Ileal_240","n.Butyrate",0.003138287,0.011325621,NA,NA,0.007074113,2.24303042193825e-05,0.00936458,0.003469895,0.005055774,2.0229240722864e-05,1.79990772290554e-05,0.009292169,NA
"1463",1,"Ileal_240","Oral_Raffinose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464",1,"Ileal_240","Oral_Stachyose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465",1,"Ileal_240","Phenylalanine",0.081244467,0.082970692,NA,NA,0.080347577,0.067832341,0.069667399,0.044447875,0.009020352,0.138455691,0.276448798,0.093079613,NA
"1466",1,"Ileal_240","Propionate",0.020064638,0.013861367,NA,NA,0.011188465,1.31009546011731e-05,0.014235794,0.013053322,0.008130113,0.004326396,0.007816125,0.012081106,NA
"1467",1,"Ileal_240","SR",0.365495823,0.236397337,NA,NA,0.589008009,1.448725969,0.077897083,0.349673741,0.128278877,0.518662112,0.844949436,0.257701597,NA
"1468",1,"Ileal_240","Sucrose..correct.peak._.gastric.mean.eretic.correction.",0.102279058,0.203471552,NA,NA,0.18926396,0.433905759,0.029909232,0.11613041,0.036658438,0.171097473,0.516079248,0.199121755,NA
"1469",1,"Ileal_240","Taurine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1470",1,"Ileal_240","TCA",0.104,0.116937935,NA,NA,0.0479,0.194,0.0133,0.285465191,0.0215,0.125,0.294,0.080936117,NA
"1471",1,"Ileal_240","TCDCA",0.0547,0.057352096,NA,NA,0.0155,0.141,0.0138,0.096111884,0.00998,0.0773,0.244,0.041056922,NA
"1472",1,"Ileal_240","TDCA",0.0373,0.023305638,NA,NA,0.0422,0,0.00103,0.048243429,0.00309,0.0214,0.156,0.033286335,NA
"1473",1,"Ileal_240","Trigonelline",0.002723457,0.006639912,NA,NA,0.003929996,0.008038998,0.001953148,0.004032715,0.000269523,0.004046463,0.007482102,0.006582735,NA
"1474",1,"Ileal_240","Tryptophan",0.015108229,0.017142774,NA,NA,0.023375535,0.013699741,0.010291683,0.006098573,6.0318578948924e-05,0.028416614,0.062614269,0.021662892,NA
"1475",1,"Ileal_240","Tyrosine",0.055043837,0.056643888,NA,NA,0.073428329,0.037049812,0.035554923,0.027701614,0.005608736,0.075796525,0.233127996,0.072404898,NA
